,%N content,Animals used in BAU,Area,BAU animal area required,BAU animals under system,BAU crop area required,BAU feed area required,BAU feed demand,BAU feed production,BAU required milk yields per hectare,BAU_area_required,BAU_nitrogen_input,BAU_production,BAU_total_nitrogen_yield,Flag Description_x,Flag_x,GROUP,IMAGEGROUP,Item_y,Lancet feed demand,NUE,OECD,Production system,Region,Species,Total intake,Unit,Unit_x,Unit_y,Year Code_x,Year Code_y,Year_x,Yield,avg weight,country,crop,feed species,gram per day,grams_food_per_kg,group,lancet animal area required,lancet animals per hectare,lancet area required,lancet feed area required,lancet feed production,lancet food area required,lancet food nitrogen input,lancet food nitrogen yield,lancet food production,lancet nitrogen input,lancet nitrogen yield,lancet required milk yields per hectare,lancet required pasture yields,lancet total production,meat_from_carcass,pasture land,percent_of_group_production,percentage of system,population,product,stocking_rate,total_animals_lancet,total_lancet_slaughtered_milked,yield,yield_from_animal
54,0.22399999999999998,,Azerbaijan,,,687.4852140998344,0.0,,0.0,,687.4852140998344,9268850.76221481,2906.0,6509439.999999999,,,Europe,Russia,,,0.702292028105171,,,,,,tonnes,,,,,,,56.9,Azerbaijan,,,,3.1149717969379536,all fruit,,,296.9708028127842,0.0,0.0,296.9708028127842,4003836.0033836286,2811862.1070167907,1255.2955834896388,4003836.0033836286,2811862.1070167907,,,1255.2955834896388,,,0.0019951720406778915,,9725376.0,Currants,,,,42270.0,
55,0.096,,Azerbaijan,,,9482.609907243992,0.0,,0.0,,9482.609907243992,195364883.13868955,142920.0,137203200.0,,,Europe,Russia,,,0.702292028105171,,,,,,tonnes,,,,,,,56.9,Azerbaijan,,,,3.1149717969379536,all fruit,,,4096.1728618439365,0.0,0.0,4096.1728618439365,84391147.61629952,59267230.21357386,61736.69813913944,84391147.61629952,59267230.21357386,,,61736.69813913944,,,0.09812456574455757,,9725376.0,Persimmons,,,,150718.0,
56,0.14400000000000002,,Azerbaijan,,,2741.433690218207,0.0,,0.0,,2741.433690218207,26198332.40830223,12777.0,18398880.0,,,Europe,Russia,,,0.702292028105171,,,,,,tonnes,,,,,,,56.9,Azerbaijan,,,,3.1149717969379536,all fruit,,,1184.208397715285,0.0,0.0,1184.208397715285,11316810.380913716,7947705.714093546,5519.240079231629,11316810.380913716,7947705.714093546,,,5519.240079231629,,,0.008772303222209711,,9725376.0,Raspberries,,,,46607.0,
57,0.064,,Azerbaijan,,,693.5678796830938,0.0,,0.0,,693.5678796830938,2824124.325248619,3099.0,1983360.0000000002,,,Europe,Russia,,,0.702292028105171,,,,,,tonnes,,,,,,,56.9,Azerbaijan,,,,3.1149717969379536,all fruit,,,299.59831253147314,0.0,0.0,299.59831253147314,1219928.008503182,856745.7152340021,1338.6651800531283,1219928.008503182,856745.7152340021,,,1338.6651800531283,,,0.0021276800254854734,,9725376.0,Cranberries,,,,44682.0,
58,0.05,,Bosnia and Herzegovina,,,20975.55049354594,0.0,,0.0,,20975.55049354594,34531000.0,69062.0,34531000.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,14940.045009533524,0.0,0.0,14940.045009533524,24595049.096944567,24595049.096944567,49190.09819388913,24595049.096944567,24595049.096944567,,,49190.09819388913,,,0.1997102463484389,,3516816.0,Apples,,,,32925.0,
59,0.20800000000000002,,Bosnia and Herzegovina,,,567.4080798910577,0.0,,0.0,,567.4080798910577,2080000.0000000002,1000.0,2080000.0000000002,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,404.142063158426,0.0,0.0,404.142063158426,1481500.7419896529,1481500.7419896529,712.25997211041,1481500.7419896529,1481500.7419896529,,,712.25997211041,,,0.002891753009591945,,3516816.0,Apricots,,,,17624.0,
60,0.16,,Bosnia and Herzegovina,,,105.5842006646881,0.0,,0.0,,105.5842006646881,1235200.0,772.0,1235200.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,75.20339982073068,0.0,0.0,75.20339982073068,879783.5175507785,879783.5175507785,549.8646984692365,879783.5175507785,879783.5175507785,,,549.8646984692365,,,0.0022324333234049814,,3516816.0,Berries nes,,,,73117.0,
61,0.128,,Bosnia and Herzegovina,,,418.5011369684068,0.0,,0.0,,418.5011369684068,1107200.0,865.0,1107200.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,298.0816081452923,0.0,0.0,298.0816081452923,788614.241120646,788614.241120646,616.1048758755046,788614.241120646,788614.241120646,,,616.1048758755046,,,0.0025013663532970323,,3516816.0,Figs,,,,20669.0,
62,0.3,,Bosnia and Herzegovina,,,7634.099418712894,0.0,,0.0,,7634.099418712894,110712000.0,36904.0,110712000.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,5437.463439060542,0.0,0.0,5437.463439060542,78855726.03228772,78855726.03228772,26285.24201076257,78855726.03228772,78855726.03228772,,,26285.24201076257,,,0.10671725306598114,,3516816.0,Grapes,,,,48341.0,
63,0.18,,Bosnia and Herzegovina,,,268.3504340962904,0.0,,0.0,,268.3504340962904,244800.0,136.0,244800.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,191.1352727052402,0.0,0.0,191.1352727052402,174361.24117262833,174361.24117262833,96.86735620701573,174361.24117262833,174361.24117262833,,,96.86735620701573,,,0.00039327840930450446,,3516816.0,Oranges,,,,5068.0,
64,0.14,,Bosnia and Herzegovina,,,1677.9223035330394,0.0,,0.0,,1677.9223035330394,10817800.000000002,7727.0,10817800.000000002,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,1195.1168931178772,0.0,0.0,1195.1168931178772,7705085.926295993,7705085.926295993,5503.632804497137,7705085.926295993,7705085.926295993,,,5503.632804497137,,,0.022344575505116957,,3516816.0,Peaches and nectarines,,,,46051.0,
65,0.064,,Bosnia and Herzegovina,,,8772.385059571669,0.0,,0.0,,8772.385059571669,15361920.000000002,24003.0,15361920.000000002,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,6248.218737872293,0.0,0.0,6248.218737872293,10941680.71076235,10941680.71076235,17096.37611056617,10941680.71076235,10941680.71076235,,,17096.37611056617,,,0.06941074748923545,,3516816.0,Pears,,,,27362.0,
66,0.11199999999999999,,Bosnia and Herzegovina,,,66944.2889849911,0.0,,0.0,,66944.2889849911,147368480.0,131579.0,147368480.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,47681.737405400985,0.0,0.0,47681.737405400985,104964669.45475349,104964669.45475349,93718.45487031563,104964669.45475349,104964669.45475349,,,93718.45487031563,,,0.3804939692490985,,3516816.0,Plums and sloes,,,,19655.0,
67,0.18,,Bosnia and Herzegovina,,,958.0014598423049,0.0,,0.0,,958.0014598423049,42996600.0,23887.0,42996600.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,682.346093069012,0.0,0.0,682.346093069012,30624757.116842445,30624757.116842445,17013.75395380136,30624757.116842445,30624757.116842445,,,17013.75395380136,,,0.06907530414012278,,3516816.0,Watermelons,,,,249342.0,
68,0.17600000000000002,,Bosnia and Herzegovina,,,6440.101954120646,0.0,,0.0,,6440.101954120646,17343040.000000004,9854.0,17343040.000000004,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,4587.026838230167,0.0,0.0,4587.026838230167,12352753.186709726,12352753.186709726,7018.609765175979,12352753.186709726,12352753.186709726,,,7018.609765175979,,,0.028495334156519024,,3516816.0,Cherries,,,,15301.0,
69,0.18,,Bosnia and Herzegovina,,,3.013863773357444,0.0,,0.0,,3.013863773357444,32400.0,18.0,32400.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,2.146654527156148,0.0,0.0,2.146654527156148,23077.22309637728,23077.22309637728,12.820679497987378,23077.22309637728,23077.22309637728,,,12.820679497987378,,,5.2051554172655004e-05,,3516816.0,Lemons and limes,,,,59724.0,
70,0.032,,Bosnia and Herzegovina,,,207.8071867480661,0.0,,0.0,,207.8071867480661,334400.0,1045.0,334400.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,148.0127410375203,0.0,0.0,148.0127410375203,238179.7346737211,238179.7346737211,744.3116708553783,238179.7346737211,238179.7346737211,,,744.3116708553783,,,0.0030218818950235823,,3516816.0,Quinces,,,,50287.0,
71,0.096,,Bosnia and Herzegovina,,,1331.9955174480729,0.0,,0.0,,1331.9955174480729,9813120.0,10222.0,9813120.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,948.7270901087553,0.0,0.0,948.7270901087553,6989492.577516106,6989492.577516106,7280.72143491261,6989492.577516106,6989492.577516106,,,7280.72143491261,,,0.02955949926404886,,3516816.0,Strawberries,,,,76742.0,
72,0.24,,Bosnia and Herzegovina,,,301.6881884328895,0.0,,0.0,,301.6881884328895,2517600.0,1049.0,2517600.0,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,214.88042067924994,0.0,0.0,214.88042067924994,1793185.7057851676,1793185.7057851676,747.16071074382,1793185.7057851676,1793185.7057851676,,,747.16071074382,,,0.00303344890706195,,3516816.0,Avocados,,,,34771.0,
73,0.14400000000000002,,Bosnia and Herzegovina,,,2647.0131514507207,0.0,,0.0,,2647.0131514507207,31910400.000000004,22160.0,31910400.000000004,,,Europe,Eastern Europe,,,1.0,,,,,,tonnes,,,,,,,61.6,Bosnia and Herzegovina,,,,3.1149717969379536,all fruit,,,1885.3615134281786,0.0,0.0,1885.3615134281786,22728500.614032023,22728500.614032023,15783.680981966683,22728500.614032023,22728500.614032023,,,15783.680981966683,,,0.06408124669255749,,3516816.0,Raspberries,,,,83717.0,
74,0.05,,Bulgaria,,,4111.017213822498,0.0,,0.0,,4111.017213822498,482634504.3160922,44755.0,22377500.0,,,Europe,Eastern Europe,,,0.04636531329584403,,,,,,tonnes,,,,,,,57.3,Bulgaria,Apples,,,3.1149717969379536,all fruit,,,3787.8392835604654,0.0,0.0,3787.8392835604654,444693330.1333438,20618345.572204683,41236.691144409364,444693330.1333438,20618345.572204683,,,41236.691144409364,,,0.08875680971277737,,7131494.000000001,Apples,,,,108866.0,
75,0.20800000000000002,,Bulgaria,,,2553.9941681356154,0.0,,0.0,,2553.9941681356154,684541051.3963112,15503.0,32246240.000000004,,,Europe,Eastern Europe,,,0.04710636408762464,,,,,,tonnes,,,,,,,57.3,Bulgaria,Apricots,,,3.1149717969379536,all fruit,,,2353.2179353375286,0.0,0.0,2353.2179353375286,630727469.8268113,29711277.833728056,14284.268189292334,630727469.8268113,29711277.833728056,,,14284.268189292334,,,0.030745097105958834,,7131494.000000001,Apricots,,,,60701.0,
76,0.16,,Bulgaria,,,227.69479208720227,0.0,,0.0,,227.69479208720227,1035521.6437720737,282.0,451200.0,,,Europe,Eastern Europe,,,0.4357224232961688,,,,,,tonnes,,,,,,,57.3,Bulgaria,,,,3.1149717969379536,all fruit,,,209.7951025916761,0.0,0.0,209.7951025916761,954116.5500520634,415729.9752956654,259.83123455979086,954116.5500520634,415729.9752956654,,,259.83123455979086,,,0.0005592541691208405,,7131494.000000001,Berries nes,,,,12385.0,
77,0.3,,Bulgaria,,,36551.16883116883,0.0,,0.0,,36551.16883116883,5352256252.115929,211083.0,633249000.0,,,Europe,Eastern Europe,,,0.11831440240733151,,,,,,tonnes,,,,,,,57.3,Bulgaria,Grapes,,,3.1149717969379536,all fruit,,,33677.78482980831,0.0,0.0,33677.78482980831,4931501239.956175,583467622.1764292,194489.20739214303,4931501239.956175,583467622.1764292,,,194489.20739214303,,,0.41861364461182404,,7131494.000000001,Grapes,,,,57750.0,
78,0.14,,Bulgaria,,,3816.0204644630585,0.0,,0.0,,3816.0204644630585,476248956.3661021,30432.0,42604800.00000001,,,Europe,Eastern Europe,,,0.08945909367463022,,,,,,tonnes,,,,,,,57.3,Bulgaria,Peaches and nectarines,,,3.1149717969379536,all fruit,,,3516.0330084640536,0.0,0.0,3516.0330084640536,438809766.98729175,39255524.05025879,28039.660035899135,438809766.98729175,39255524.05025879,,,28039.660035899135,,,0.06035185416555113,,7131494.000000001,Peaches and nectarines,,,,79748.0,
79,0.064,,Bulgaria,,,410.00308737264584,0.0,,0.0,,410.00308737264584,39835851.40742067,1992.0,1274880.0,,,Europe,Eastern Europe,,,0.032003332549897845,,,,,,tonnes,,,,,,,57.3,Bulgaria,Pears,,,3.1149717969379536,all fruit,,,377.7716608700723,0.0,0.0,377.7716608700723,36704249.82599468,1174658.3131758377,1835.4036143372464,36704249.82599468,1174658.3131758377,,,1835.4036143372464,,,0.003950476258470619,,7131494.000000001,Pears,,,,48585.0,
80,0.11199999999999999,,Bulgaria,,,6704.996690933157,0.0,,0.0,,6704.996690933157,1737910931.954,48630.0,54465599.99999999,,,Europe,Eastern Europe,,,0.031339695837439854,,,,,,tonnes,,,,,,,57.3,Bulgaria,Plums and sloes,,,3.1149717969379536,all fruit,,,6177.899177037146,0.0,0.0,6177.899177037146,1601289159.5906546,50183915.2093608,44807.06715121501,1601289159.5906546,50183915.2093608,,,44807.06715121501,,,0.09644159661115771,,7131494.000000001,Plums and sloes,,,,72528.0,
81,0.18,,Bulgaria,,,4737.98921311022,0.0,,0.0,,4737.98921311022,429940617.99920243,85651.0,154171800.0,,,Europe,Eastern Europe,,,0.35858859001846155,,,,,,tonnes,,,,,,,57.3,Bulgaria,Watermelons,,,3.1149717969379536,all fruit,,,4365.523356643264,0.0,0.0,4365.523356643264,396141849.5111072,142051947.2634935,78917.74847971862,396141849.5111072,142051947.2634935,,,78917.74847971862,,,0.16986056326017415,,7131494.000000001,Watermelons,,,,180775.0,
82,0.17600000000000002,,Bulgaria,,,8463.077362762986,0.0,,0.0,,8463.077362762986,1408216955.3391101,38496.0,67752960.00000001,,,Europe,Eastern Europe,,,0.048112586447082335,,,,,,tonnes,,,,,,,57.3,Bulgaria,Cherries,,,3.1149717969379536,all fruit,,,7797.772479935199,0.0,0.0,7797.772479935199,1297513297.992166,62426720.71588699,35469.72767948124,1297513297.992166,62426720.71588699,,,35469.72767948124,,,0.07634414359743219,,7131494.000000001,Cherries,,,,45487.0,
83,0.032,,Bulgaria,,,80.0,0.0,,0.0,,80.0,13164789.479506435,400.0,128000.00000000001,,,Europe,Eastern Europe,,,0.009722905193376393,,,,,,tonnes,,,,,,,57.3,Bulgaria,Quinces,,,3.1149717969379536,all fruit,,,73.71098852760025,0.0,0.0,73.71098852760025,12129870.57865214,117937.58164416041,368.55494263800125,12129870.57865214,117937.58164416041,,,368.55494263800125,,,0.0007932683249941001,,7131494.000000001,Quinces,,,,50000.0,
84,0.096,,Bulgaria,,,669.9971378763042,0.0,,0.0,,669.9971378763042,58382494.97199093,5150.0,4944000.0,,,Europe,Eastern Europe,,,0.08468291741166406,,,,,,tonnes,,,,,,,57.3,Bulgaria,Strawberries,,,3.1149717969379536,all fruit,,,617.3268917940658,0.0,0.0,617.3268917940658,53792892.71366378,4555339.091005695,4745.144886464266,53792892.71366378,4555339.091005695,,,4745.144886464266,,,0.010213329684299038,,7131494.000000001,Strawberries,,,,76866.0,
85,0.11199999999999999,,Bulgaria,,,12.987694487445228,0.0,,0.0,,12.987694487445228,1137591.155069978,99.0,110879.99999999999,,,Europe,Eastern Europe,,,0.09746911226044061,,,,,,tonnes,,,,,,,57.3,Bulgaria,Blueberries,,,3.1149717969379536,all fruit,,,11.966697492050653,0.0,0.0,11.966697492050653,1048162.1072557833,102163.43009925394,91.21734830290531,1048162.1072557833,102163.43009925394,,,91.21734830290531,,,0.00019633391043603977,,7131494.000000001,Blueberries,,,,76226.0,
86,0.22399999999999998,,Bulgaria,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,Europe,Eastern Europe,,,0.4357224232961688,,,,,,tonnes,,,,,,,57.3,Bulgaria,,,,3.1149717969379536,all fruit,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,7131494.000000001,Currants,,,,6795.0,
87,0.14400000000000002,,Bulgaria,,,18.979965591875246,0.0,,0.0,,18.979965591875246,1722216.0495968494,171.0,246240.00000000003,,,Europe,Eastern Europe,,,0.14297857696636954,,,,,,tonnes,,,,,,,57.3,Bulgaria,Kiwi fruit,,,3.1149717969379536,all fruit,,,17.487900324962048,0.0,0.0,17.487900324962048,1586828.0934235302,226882.42268795363,157.55723797774556,1586828.0934235302,226882.42268795363,,,157.55723797774556,,,0.0003391222089349778,,7131494.000000001,Kiwi fruit,,,,90095.0,
88,0.14400000000000002,,Bulgaria,,,1832.9841103544613,0.0,,0.0,,1832.9841103544613,141338560.47301897,8398.0,12093120.0,,,Europe,Eastern Europe,,,0.0855613638594298,,,,,,tonnes,,,,,,,57.3,Bulgaria,Raspberries,,,3.1149717969379536,all fruit,,,1688.8883841201407,0.0,0.0,1688.8883841201407,130227562.61917797,11142447.869786166,7737.811020684836,130227562.61917797,11142447.869786166,,,7737.811020684836,,,0.01665466848325113,,7131494.000000001,Raspberries,,,,45816.0,
89,0.064,,Bulgaria,,,68.5805422647528,0.0,,0.0,,68.5805422647528,5082226.796489285,86.0,55040.00000000001,,,Europe,Eastern Europe,,,0.010829898429172955,,,,,,tonnes,,,,,,,57.3,Bulgaria,Cranberries,,,3.1149717969379536,all fruit,,,63.189244551172465,0.0,0.0,63.189244551172465,4682699.513633553,50713.16010698898,79.23931266717027,4682699.513633553,50713.16010698898,,,79.23931266717027,,,0.00017055268987373152,,7131494.000000001,Cranberries,,,,12540.0,
90,0.18,,Burkina Faso,,,128.9351397342758,0.0,,0.0,,128.9351397342758,3685052.9183442076,591.0,1063800.0,,,Sub-SaharanAfrica,West Africa,,,0.28867970788272795,,,,,,tonnes,,,,,,,56.3,Burkina Faso,Oranges,,,3.314649476228848,all fruit,,,1605.4359480217875,0.0,0.0,1605.4359480217875,45884438.00243279,13245906.158905441,7358.836754947468,45884438.00243279,13245906.158905441,,,7358.836754947468,,,0.005793947236845975,,18646433.0,Oranges,,,,45837.0,
91,0.18,,Burkina Faso,,,43.83710303861092,0.0,,0.0,,43.83710303861092,1254742.838371873,307.0,552600.0,,,Sub-SaharanAfrica,West Africa,,,0.4404089691534257,,,,,,tonnes,,,,,,,56.3,Burkina Faso,Lemons and limes,,,3.314649476228848,all fruit,,,545.8377073958534,0.0,0.0,545.8377073958534,15623430.993262349,6880699.138382353,3822.6106324346406,15623430.993262349,6880699.138382353,,,3822.6106324346406,,,0.0030097154005274355,,18646433.0,Lemons and limes,,,,70032.0,
92,0.18,,Burkina Faso,,,16.72018012496836,0.0,,0.0,,16.72018012496836,484049.78118502535,251.0,451800.0,,,Sub-SaharanAfrica,West Africa,,,0.9333750733115236,,,,,,tonnes,,,,,,,56.3,Burkina Faso,Grapefruit (inc. pomelos),,,3.314649476228848,all fruit,,,208.19133003884826,0.0,0.0,208.19133003884826,6027146.059236284,5625587.894898928,3125.326608277182,6027146.059236284,5625587.894898928,,,3125.326608277182,,,0.0024607119398449067,,18646433.0,Grapefruit (inc. pomelos),,,,150118.0,
93,0.05,,Chile,,,36063.26482058072,0.0,,0.0,,36063.26482058072,16497062574.147797,1743172.0,871586000.0,,,LatinAmerica,South America,,,0.05283279954128587,,,,,,tonnes,,,,,,,53.0,Chile,Apples,,,3.434456083803384,all fruit,,,7162.831349654659,0.0,0.0,7162.831349654659,3276621724.93837,173113098.76629123,346226.19753258245,3276621724.93837,173113098.76629123,,,346226.19753258245,,,0.2909669113296143,,17909754.0,Apples,,,,483365.0,
94,0.20800000000000002,,Chile,,,887.352319849777,0.0,,0.0,,887.352319849777,268417537.24843603,9073.0,18871840.000000004,,,LatinAmerica,South America,,,0.07030777568953335,,,,,,tonnes,,,,,,,53.0,Chile,Apricots,,,3.434456083803384,all fruit,,,176.2445814717677,0.0,0.0,176.2445814717677,53312687.02835196,3748296.440995664,1802.0655966325305,53312687.02835196,3748296.440995664,,,1802.0655966325305,,,0.0015144476772765915,,17909754.0,Apricots,,,,102248.0,
95,0.128,,Chile,,,104.22018348623853,0.0,,0.0,,104.22018348623853,775601.6804615723,142.0,181760.00000000003,,,LatinAmerica,South America,,,0.2343470941061292,,,,,,tonnes,,,,,,,53.0,Chile,,,,3.434456083803384,all fruit,,,20.70005589499396,0.0,0.0,20.70005589499396,154048.83776591823,36100.89748086947,28.20382615692927,154048.83776591823,36100.89748086947,,,28.20382615692927,,,2.3702366380830593e-05,,17909754.0,Figs,,,,13625.0,
96,0.3,,Chile,,,213999.45527411383,0.0,,0.0,,213999.45527411383,44568079082.02023,2200000.0,6600000000.0,,,LatinAmerica,South America,,,0.14808805171642653,,,,,,tonnes,,,,,,,53.0,Chile,Grapes,,,3.434456083803384,all fruit,,,42504.249536821604,0.0,0.0,42504.249536821604,8852044750.5463,1310882060.8150225,436960.68693834083,8852044750.5463,1310882060.8150225,,,436960.68693834083,,,0.36721976082976976,,17909754.0,Grapes,,,,102804.0,
97,0.18,,Chile,,,6765.5766243784465,0.0,,0.0,,6765.5766243784465,2279751276.3394885,129803.0,233645400.0,,,LatinAmerica,South America,,,0.10248723289461459,,,,,,tonnes,,,,,,,53.0,Chile,Oranges,,,3.434456083803384,all fruit,,,1343.7686406010848,0.0,0.0,1343.7686406010848,452800765.3444827,46406297.49271973,25781.276384844296,452800765.3444827,46406297.49271973,,,25781.276384844296,,,0.02166646664317573,,17909754.0,Oranges,,,,191858.0,
98,0.14,,Chile,,,16835.345784756923,0.0,,0.0,,16835.345784756923,6449852036.050173,339643.0,475500200.00000006,,,LatinAmerica,South America,,,0.07372265244881367,,,,,,tonnes,,,,,,,53.0,Chile,Peaches and nectarines,,,3.434456083803384,all fruit,,,3343.811026796311,0.0,0.0,3343.811026796311,1281059898.3286998,94443133.65059932,67459.3811789995,1281059898.3286998,94443133.65059932,,,67459.3811789995,,,0.05669255510341159,,17909754.0,Peaches and nectarines,,,,201744.0,
99,0.064,,Chile,,,8781.264562017399,0.0,,0.0,,8781.264562017399,3594932379.0123334,307166.0,196586240.00000003,,,LatinAmerica,South America,,,0.05468426642673314,,,,,,tonnes,,,,,,,53.0,Chile,Pears,,,3.434456083803384,all fruit,,,1744.1215432756505,0.0,0.0,1744.1215432756505,714020055.3773241,39045662.94228434,61008.848347319275,714020055.3773241,39045662.94228434,,,61008.848347319275,,,0.051271556843198667,,17909754.0,Pears,,,,349797.0,
